graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1691596915462386,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,age,1.4316988504544108,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,race/ethnicity,1.3187029581655871,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,religion,1.449934107770402,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,political affiliation,2.027923004805865,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,gender,0.8370753611870363,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,age,0.7444914073988188,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,race/ethnicity,0.713414394207689,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,religion,0.7686370966223889,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,political affiliation,0.009965182871274242,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,gender,1.146526622296173,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,age,1.297966781214204,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,race/ethnicity,1.3728448275862069,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,religion,1.2024238782051282,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,political affiliation,2.038269550748752,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,gender,0.8588741987179487,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,age,0.8366331728369689,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,race/ethnicity,0.6647286821705426,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,religion,0.8959105892047795,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,political affiliation,0.0,sequential_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
