graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1277735077746902,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,age,1.4316988504544108,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,race/ethnicity,1.3723087694731313,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,religion,1.449934107770402,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,political affiliation,1.9761902750914297,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
0.0,gender,0.8769360926721332,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,age,0.7370063294921608,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,race/ethnicity,0.6652107189233857,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,religion,0.7686370966223889,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
0.0,political affiliation,0.05979109722764545,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,gender,1.146526622296173,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,age,1.3330469644902634,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,race/ethnicity,1.2936422413793105,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,religion,1.2760416666666667,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,political affiliation,2.0297767609539656,local_gpt-4.1-mini_n5_culture_us_lang_spanish,same_ratio
1.0,gender,0.8588741987179487,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,age,0.8015674084730338,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,race/ethnicity,0.7359496124031009,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,religion,0.8580552121961268,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
1.0,political affiliation,0.008179754273504274,local_gpt-4.1-mini_n5_culture_us_lang_spanish,cross_ratio
