graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.6306156405990018,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
0.0,age,1.8041237113402062,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
0.0,race/ethnicity,1.8706896551724137,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
0.0,religion,2.4399038461538463,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
0.0,political affiliation,1.9800332778702163,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
0.0,gender,0.3926282051282051,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
0.0,age,0.6586712075394145,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
0.0,race/ethnicity,0.21705426356589147,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
0.0,religion,0.2595797280593325,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
0.0,political affiliation,0.056089743589743585,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
1.0,gender,1.8422820939459874,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
1.0,age,1.861948189267777,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
1.0,race/ethnicity,1.8683687002652518,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
1.0,religion,2.151904585798816,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
1.0,political affiliation,1.7246896198643287,global_gpt-4.1-mini_culture_us_lang_hindi,same_ratio
1.0,gender,0.18876356015779094,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
1.0,age,0.5533059465709711,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
1.0,race/ethnicity,0.2191413237924866,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
1.0,religion,0.4076732908624132,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
1.0,political affiliation,0.3020216962524655,global_gpt-4.1-mini_culture_us_lang_hindi,cross_ratio
