graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,0.9440406340310009,iterative_gpt-4.1_n5_culture_japan,same_ratio
0.0,age,1.794628323385784,iterative_gpt-4.1_n5_culture_japan,same_ratio
0.0,race/ethnicity,1.3561705989110708,iterative_gpt-4.1_n5_culture_japan,same_ratio
0.0,religion,1.348367914979757,iterative_gpt-4.1_n5_culture_japan,same_ratio
0.0,political affiliation,2.038269550748752,iterative_gpt-4.1_n5_culture_japan,same_ratio
0.0,gender,1.0538967611336032,iterative_gpt-4.1_n5_culture_japan,cross_ratio
0.0,age,0.5604843631935892,iterative_gpt-4.1_n5_culture_japan,cross_ratio
0.0,race/ethnicity,0.6797225622195022,iterative_gpt-4.1_n5_culture_japan,cross_ratio
0.0,religion,0.8208639646086787,iterative_gpt-4.1_n5_culture_japan,cross_ratio
0.0,political affiliation,0.0,iterative_gpt-4.1_n5_culture_japan,cross_ratio
1.0,gender,0.980433454790539,iterative_gpt-4.1_n5_culture_japan,same_ratio
1.0,age,1.5097800397291459,iterative_gpt-4.1_n5_culture_japan,same_ratio
1.0,race/ethnicity,1.327840826422232,iterative_gpt-4.1_n5_culture_japan,same_ratio
1.0,religion,1.2424943200259655,iterative_gpt-4.1_n5_culture_japan,same_ratio
1.0,political affiliation,2.038269550748752,iterative_gpt-4.1_n5_culture_japan,same_ratio
1.0,gender,1.0188453424212918,iterative_gpt-4.1_n5_culture_japan,cross_ratio
1.0,age,0.6766558186683436,iterative_gpt-4.1_n5_culture_japan,cross_ratio
1.0,race/ethnicity,0.7051973963955125,iterative_gpt-4.1_n5_culture_japan,cross_ratio
1.0,religion,0.8753057637443737,iterative_gpt-4.1_n5_culture_japan,cross_ratio
1.0,political affiliation,0.0,iterative_gpt-4.1_n5_culture_japan,cross_ratio
