graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.033763504207501,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
0.0,age,1.148078725398313,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
0.0,race/ethnicity,1.1217208381455206,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
0.0,religion,0.929908906882591,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
0.0,political affiliation,1.033763504207501,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
0.0,gender,0.9674809839283524,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
0.0,age,0.9051449910651437,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
0.0,race/ethnicity,0.8905456029079041,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
0.0,religion,1.036041897078915,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
0.0,political affiliation,0.9674809839283524,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
1.0,gender,1.149996439138401,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
1.0,age,1.1793493521601348,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
1.0,race/ethnicity,1.1176707366161278,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
1.0,religion,1.0885120472912302,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
1.0,political affiliation,1.1658584589885856,sequential_gpt-4.1-nano_n5_culture_us_lang_english,same_ratio
1.0,gender,0.8555322757657388,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
1.0,age,0.9029005753810656,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
1.0,race/ethnicity,0.8941875546707688,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
1.0,religion,0.9544857704905416,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
1.0,political affiliation,0.8402549136984934,sequential_gpt-4.1-nano_n5_culture_us_lang_english,cross_ratio
