graph_nr,metric_name,_metric_value,save_name,node
0.0,density,0.15591836734693879,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,avg_clustering_coef,0.6296408069055128,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,prop_nodes_lcc,0.52,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,radius,0.6138553528602697,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,diameter,0.9207830292904046,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,avg_shortest_path,0.5496366390225799,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,modularity,0.49987664811819854,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,density,0.19510204081632654,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,avg_clustering_coef,0.6606622062596622,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,prop_nodes_lcc,0.52,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,radius,0.6138553528602697,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,diameter,0.9207830292904046,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,avg_shortest_path,0.4825847466332274,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
1.0,modularity,0.4789832110782374,local_gpt-4.1-mini_n5_culture_us_lang_japanese,
0.0,degree_centrality,0.2857142857142857,local_gpt-4.1-mini_n5_culture_us_lang_japanese,28
0.0,degree_centrality,0.24489795918367346,local_gpt-4.1-mini_n5_culture_us_lang_japanese,5
0.0,degree_centrality,0.24489795918367346,local_gpt-4.1-mini_n5_culture_us_lang_japanese,34
0.0,degree_centrality,0.36734693877551017,local_gpt-4.1-mini_n5_culture_us_lang_japanese,13
0.0,degree_centrality,0.14285714285714285,local_gpt-4.1-mini_n5_culture_us_lang_japanese,4
0.0,degree_centrality,0.16326530612244897,local_gpt-4.1-mini_n5_culture_us_lang_japanese,46
0.0,degree_centrality,0.22448979591836732,local_gpt-4.1-mini_n5_culture_us_lang_japanese,22
0.0,degree_centrality,0.1020408163265306,local_gpt-4.1-mini_n5_culture_us_lang_japanese,32
0.0,degree_centrality,0.22448979591836732,local_gpt-4.1-mini_n5_culture_us_lang_japanese,15
0.0,degree_centrality,0.18367346938775508,local_gpt-4.1-mini_n5_culture_us_lang_japanese,26
0.0,degree_centrality,0.24489795918367346,local_gpt-4.1-mini_n5_culture_us_lang_japanese,11
0.0,degree_centrality,0.32653061224489793,local_gpt-4.1-mini_n5_culture_us_lang_japanese,7
0.0,degree_centrality,0.24489795918367346,local_gpt-4.1-mini_n5_culture_us_lang_japanese,37
0.0,degree_centrality,0.12244897959183673,local_gpt-4.1-mini_n5_culture_us_lang_japanese,29
0.0,degree_centrality,0.1020408163265306,local_gpt-4.1-mini_n5_culture_us_lang_japanese,10
0.0,degree_centrality,0.1020408163265306,local_gpt-4.1-mini_n5_culture_us_lang_japanese,49
0.0,degree_centrality,0.02040816326530612,local_gpt-4.1-mini_n5_culture_us_lang_japanese,27
0.0,degree_centrality,0.32653061224489793,local_gpt-4.1-mini_n5_culture_us_lang_japanese,41
0.0,degree_centrality,0.061224489795918366,local_gpt-4.1-mini_n5_culture_us_lang_japanese,16
0.0,degree_centrality,0.36734693877551017,local_gpt-4.1-mini_n5_culture_us_lang_japanese,14
0.0,degree_centrality,0.061224489795918366,local_gpt-4.1-mini_n5_culture_us_lang_japanese,9
0.0,degree_centrality,0.061224489795918366,local_gpt-4.1-mini_n5_culture_us_lang_japanese,39
0.0,degree_centrality,0.14285714285714285,local_gpt-4.1-mini_n5_culture_us_lang_japanese,19
