graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.0825259336512512,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
0.0,age,1.268929117545504,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
0.0,race/ethnicity,1.1015096518726282,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
0.0,religion,1.0285356091277142,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
0.0,political affiliation,1.063020961873751,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
0.0,gender,0.9205158876211508,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
0.0,age,0.8566182063730579,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
0.0,race/ethnicity,0.908720002967249,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
0.0,religion,0.9853265594596672,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
0.0,political affiliation,0.9393019261440314,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
1.0,gender,1.1455390885991048,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
1.0,age,1.1258291376967953,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
1.0,race/ethnicity,1.1870155038759689,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
1.0,religion,1.118533840190817,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
1.0,political affiliation,1.2798436714003791,sequential_gpt-4.1-nano_n5_culture_india,same_ratio
1.0,gender,0.8598253329357981,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
1.0,age,0.9151530234515413,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
1.0,race/ethnicity,0.8318310197704465,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
1.0,religion,0.9390481118425464,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
1.0,political affiliation,0.7304710793082886,sequential_gpt-4.1-nano_n5_culture_india,cross_ratio
