graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.0405902443296262,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,age,1.772472418158799,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,race/ethnicity,1.2338929219600727,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,religion,1.5808451417004048,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,political affiliation,2.038269550748752,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,gender,0.9609058704453441,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,age,0.5576450300467118,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,race/ethnicity,0.7896776825785394,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,religion,0.7013206687918808,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,political affiliation,0.0,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,gender,1.0149750415973378,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,age,1.47766323024055,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,race/ethnicity,1.3103448275862069,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,religion,1.3701923076923075,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,political affiliation,2.038269550748752,iterative_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,gender,0.9855769230769231,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,age,0.7006547077302487,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,race/ethnicity,0.7209302325581396,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,religion,0.8096415327564894,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,political affiliation,0.0,iterative_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
