graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.0661717650070397,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
0.0,age,1.1009780597409464,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
0.0,race/ethnicity,1.1047745358090186,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
0.0,religion,1.019323224852071,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
0.0,political affiliation,1.019134775374376,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
0.0,gender,0.936267258382643,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
0.0,age,0.8783731901814166,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
0.0,race/ethnicity,0.905784138342278,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
0.0,religion,0.9900637063801464,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
0.0,political affiliation,0.9815705128205128,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
1.0,gender,0.9748245677494032,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
1.0,age,1.0066487374869266,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
1.0,race/ethnicity,1.4692653673163418,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
1.0,religion,1.0242474916387958,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
1.0,political affiliation,0.9748245677494032,global_gpt-4.1-nano_culture_us_lang_spanish,same_ratio
1.0,gender,1.024247491638796,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
1.0,age,1.0640915339869772,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
1.0,race/ethnicity,0.5780249410178632,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
1.0,religion,0.9875315741387649,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
1.0,political affiliation,1.024247491638796,global_gpt-4.1-nano_culture_us_lang_spanish,cross_ratio
