graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1323719726381956,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,age,1.6482117856688303,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,race/ethnicity,1.2962962962962963,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,religion,1.4801460113960114,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,political affiliation,2.038269550748752,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,gender,0.8725071225071225,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,age,0.6732474525551652,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,race/ethnicity,0.7335630203847258,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,religion,0.7531016801721374,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,political affiliation,0.0,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,gender,1.1583117711303481,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,age,1.5206564028036393,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,race/ethnicity,1.4142488227252012,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,religion,1.2064236699423925,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,political affiliation,2.038269550748752,local_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,gender,0.8475234383824692,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,age,0.7772851687313522,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,race/ethnicity,0.6274971826657105,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,religion,0.8938538359752346,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,political affiliation,0.0,local_gpt-4.1_n5_culture_us_lang_english,cross_ratio
