graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.040366749861342,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
0.0,age,1.534758018327606,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
0.0,race/ethnicity,1.4080459770114941,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
0.0,religion,1.1962890625,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
0.0,political affiliation,2.038269550748752,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
0.0,gender,0.9611211271367521,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
0.0,age,0.6589816187624165,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
0.0,race/ethnicity,0.6330749354005167,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
0.0,religion,0.8990652039555006,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
0.0,political affiliation,0.0,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
1.0,gender,0.9932245692207902,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
1.0,age,1.4626652687984159,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
1.0,race/ethnicity,1.4408606078316772,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
1.0,religion,1.0980280312907431,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
1.0,political affiliation,2.038269550748752,iterative_gpt-4.1_n5_culture_us_lang_japanese,same_ratio
1.0,gender,1.0065256953498478,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
1.0,age,0.6953719373865135,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
1.0,race/ethnicity,0.6035672053606622,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
1.0,religion,0.9495925080136598,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
1.0,political affiliation,0.0,iterative_gpt-4.1_n5_culture_us_lang_japanese,cross_ratio
