graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.205428228937434,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
0.0,age,1.3805749547352475,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
0.0,race/ethnicity,1.3172043010752688,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
0.0,religion,1.583178246484698,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
0.0,political affiliation,2.038269550748752,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
0.0,gender,0.8021436448855804,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
0.0,age,0.7268387551366572,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
0.0,race/ethnicity,0.7147620238392932,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
0.0,religion,0.7001209511277695,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
0.0,political affiliation,0.0,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
1.0,gender,1.168490733834414,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
1.0,age,1.2882894892759804,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
1.0,race/ethnicity,1.493014268727705,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
1.0,religion,1.1931158819628647,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
1.0,political affiliation,2.038269550748752,local_gpt-4.1_n5_culture_us_lang_spanish,same_ratio
1.0,gender,0.8377196618037135,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
1.0,age,0.8594367711479102,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
1.0,race/ethnicity,0.5566693397487302,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
1.0,religion,0.9006969012403563,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
1.0,political affiliation,0.0,local_gpt-4.1_n5_culture_us_lang_spanish,cross_ratio
