graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1647254575707153,sequential_gpt-4.1_n5_culture_brazil,same_ratio
0.0,age,1.5368461244749905,sequential_gpt-4.1_n5_culture_brazil,same_ratio
0.0,race/ethnicity,1.3298212005108556,sequential_gpt-4.1_n5_culture_brazil,same_ratio
0.0,religion,1.4801460113960114,sequential_gpt-4.1_n5_culture_brazil,same_ratio
0.0,political affiliation,2.0274850557712454,sequential_gpt-4.1_n5_culture_brazil,same_ratio
0.0,gender,0.8413461538461537,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
0.0,age,0.6825716823955278,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
0.0,race/ethnicity,0.7034165948894631,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
0.0,religion,0.7531016801721374,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
0.0,political affiliation,0.010386989553656219,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
1.0,gender,1.2000201684061917,sequential_gpt-4.1_n5_culture_brazil,same_ratio
1.0,age,1.5307716338644175,sequential_gpt-4.1_n5_culture_brazil,same_ratio
1.0,race/ethnicity,1.3257575757575757,sequential_gpt-4.1_n5_culture_brazil,same_ratio
1.0,religion,1.3130099067599066,sequential_gpt-4.1_n5_culture_brazil,same_ratio
1.0,political affiliation,2.011798517622145,sequential_gpt-4.1_n5_culture_brazil,same_ratio
1.0,gender,0.8073523698523699,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
1.0,age,0.7677179890268173,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
1.0,race/ethnicity,0.7070707070707071,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
1.0,religion,0.8390455856463273,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
1.0,political affiliation,0.025495337995337996,sequential_gpt-4.1_n5_culture_brazil,cross_ratio
