graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1311862428239148,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,age,1.4105539662834423,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,race/ethnicity,1.3048384184870914,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,religion,1.5263164518727346,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,political affiliation,2.038269550748752,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
0.0,gender,0.8736491475365822,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,age,0.7337966638542399,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,race/ethnicity,0.7258817322131581,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,religion,0.7293601434127842,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
0.0,political affiliation,0.0,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,gender,1.1647254575707153,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,age,1.2381241156256317,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,race/ethnicity,1.3488843813387423,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,religion,1.3733738687782804,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,political affiliation,2.038269550748752,local_gpt-4.1-mini_n5_culture_us_lang_english,same_ratio
1.0,gender,0.8413461538461537,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,age,0.8770596697620359,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,race/ethnicity,0.6862745098039216,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,religion,0.8080055260670399,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
1.0,political affiliation,0.0,local_gpt-4.1-mini_n5_culture_us_lang_english,cross_ratio
