graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.4968542013311148,global_gpt-4.1_culture_us_lang_japanese,same_ratio
0.0,age,2.1705863402061856,global_gpt-4.1_culture_us_lang_japanese,same_ratio
0.0,race/ethnicity,1.8810614224137931,global_gpt-4.1_culture_us_lang_japanese,same_ratio
0.0,religion,2.2545447716346154,global_gpt-4.1_culture_us_lang_japanese,same_ratio
0.0,political affiliation,2.006421589018303,global_gpt-4.1_culture_us_lang_japanese,same_ratio
0.0,gender,0.5214593349358975,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
0.0,age,0.5619513519861425,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
0.0,race/ethnicity,0.20772771317829458,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
0.0,religion,0.35489415945611863,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
0.0,political affiliation,0.030674078525641024,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
1.0,gender,1.4239965354546076,global_gpt-4.1_culture_us_lang_japanese,same_ratio
1.0,age,2.018311914513016,global_gpt-4.1_culture_us_lang_japanese,same_ratio
1.0,race/ethnicity,1.7938119981105336,global_gpt-4.1_culture_us_lang_japanese,same_ratio
1.0,religion,1.855571654373024,global_gpt-4.1_culture_us_lang_japanese,same_ratio
1.0,political affiliation,1.8428190458824334,global_gpt-4.1_culture_us_lang_japanese,same_ratio
1.0,gender,0.5916315419740077,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
1.0,age,0.5389806282282432,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
1.0,race/ethnicity,0.28618455983858976,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
1.0,religion,0.5600521530047242,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
1.0,political affiliation,0.18824639971900245,global_gpt-4.1_culture_us_lang_japanese,cross_ratio
