graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.661973633687444,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
0.0,age,1.7486122125297385,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
0.0,race/ethnicity,1.7871352785145889,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
0.0,religion,2.038646449704142,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
0.0,political affiliation,1.9441955714834251,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
0.0,gender,0.3624260355029586,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
0.0,age,0.5400266038532677,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
0.0,race/ethnicity,0.2921884317233155,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
0.0,religion,0.46591233241418656,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
0.0,political affiliation,0.09060650887573965,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
1.0,gender,1.5541805324459235,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
1.0,age,1.9995704467353952,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
1.0,race/ethnicity,1.795258620689655,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
1.0,religion,1.7300180288461537,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
1.0,political affiliation,1.8599209650582362,global_gpt-4.1-mini_culture_us_lang_english,same_ratio
1.0,gender,0.46624599358974356,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
1.0,age,0.5704930125363319,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
1.0,race/ethnicity,0.28488372093023256,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
1.0,religion,0.6246137206427688,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
1.0,political affiliation,0.17177483974358973,global_gpt-4.1-mini_culture_us_lang_english,cross_ratio
