graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.2873281373150012,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
0.0,age,1.3736661240730694,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
0.0,race/ethnicity,1.3561705989110708,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
0.0,religion,1.5963436234817814,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
0.0,political affiliation,2.027541816271127,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
0.0,gender,0.7232624831309041,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
0.0,age,0.7518554172931228,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
0.0,race/ethnicity,0.6797225622195022,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
0.0,religion,0.6933511157374276,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
0.0,political affiliation,0.010332321187584346,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
1.0,gender,1.2840200253615488,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
1.0,age,1.4279334514131736,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
1.0,race/ethnicity,1.5631171198541698,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
1.0,religion,1.2842574550999661,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
1.0,political affiliation,2.002352906682695,sequential_gpt-4.1_n5_culture_us_lang_hindi,same_ratio
1.0,gender,0.7264486614706879,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
1.0,age,0.8313117163337557,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
1.0,race/ethnicity,0.49363111703035895,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
1.0,religion,0.8538305298867912,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
1.0,political affiliation,0.034592793403366094,sequential_gpt-4.1_n5_culture_us_lang_hindi,cross_ratio
