graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1647254575707153,sequential_gpt-4.1_n5_culture_japan,same_ratio
0.0,age,1.7818505791014383,sequential_gpt-4.1_n5_culture_japan,same_ratio
0.0,race/ethnicity,1.2851213282247764,sequential_gpt-4.1_n5_culture_japan,same_ratio
0.0,religion,1.3866631054131053,sequential_gpt-4.1_n5_culture_japan,same_ratio
0.0,political affiliation,2.0274850557712454,sequential_gpt-4.1_n5_culture_japan,same_ratio
0.0,gender,0.8413461538461537,sequential_gpt-4.1_n5_culture_japan,cross_ratio
0.0,age,0.6266263033533519,sequential_gpt-4.1_n5_culture_japan,cross_ratio
0.0,race/ethnicity,0.7436118288831467,sequential_gpt-4.1_n5_culture_japan,cross_ratio
0.0,religion,0.801172000183125,sequential_gpt-4.1_n5_culture_japan,cross_ratio
0.0,political affiliation,0.010386989553656219,sequential_gpt-4.1_n5_culture_japan,cross_ratio
1.0,gender,1.1926992131018899,sequential_gpt-4.1_n5_culture_japan,same_ratio
1.0,age,1.6728192199762901,sequential_gpt-4.1_n5_culture_japan,same_ratio
1.0,race/ethnicity,1.392674296039753,sequential_gpt-4.1_n5_culture_japan,same_ratio
1.0,religion,1.2087462210278803,sequential_gpt-4.1_n5_culture_japan,same_ratio
1.0,political affiliation,1.9937658487673382,sequential_gpt-4.1_n5_culture_japan,same_ratio
1.0,gender,0.8144034822528273,sequential_gpt-4.1_n5_culture_japan,cross_ratio
1.0,age,0.7301343120722659,sequential_gpt-4.1_n5_culture_japan,cross_ratio
1.0,race/ethnicity,0.6468975322433229,sequential_gpt-4.1_n5_culture_japan,cross_ratio
1.0,religion,0.8926595451822025,sequential_gpt-4.1_n5_culture_japan,cross_ratio
1.0,political affiliation,0.042863341171201434,sequential_gpt-4.1_n5_culture_japan,cross_ratio
