graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1405860698490426,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,age,1.548617417160764,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,race/ethnicity,1.3460335894229052,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,religion,1.5715299920286967,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,political affiliation,2.038269550748752,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
0.0,gender,0.8645957884947523,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,age,0.7235837014755453,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,race/ethnicity,0.6888380126119613,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,religion,0.7061106592287542,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
0.0,political affiliation,0.0,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,gender,1.141808405743514,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,age,1.5786082474226806,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,race/ethnicity,1.417824074074074,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,religion,1.2951277599715099,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,political affiliation,2.038269550748752,sequential_gpt-4.1_n5_culture_us_lang_english,same_ratio
1.0,gender,0.8634185066476733,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,age,0.7587592032595115,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,race/ethnicity,0.6242822279643986,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,religion,0.8482408551938836,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
1.0,political affiliation,0.0,sequential_gpt-4.1_n5_culture_us_lang_english,cross_ratio
