graph_nr,demo,_metric_value,save_name,metric_name
0.0,gender,1.1028318342215468,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
0.0,age,0.9761442302903531,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
0.0,race/ethnicity,1.2345910378144263,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
0.0,religion,1.0100218320327017,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
0.0,political affiliation,1.1520653982492945,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
0.0,gender,0.9009584417193113,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
0.0,age,0.9189289122797164,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
0.0,race/ethnicity,0.7890499194847022,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
0.0,religion,0.9948466228360892,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
0.0,political affiliation,0.8535395763656632,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
1.0,gender,1.1771401669052872,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
1.0,age,1.093196409067903,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
1.0,race/ethnicity,1.2606923282544773,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
1.0,religion,1.141361061419201,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
1.0,political affiliation,1.1771401669052872,sequential_gpt-4.1-nano_n5_culture_brazil,same_ratio
1.0,gender,0.8293890379646193,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
1.0,age,0.9412205962444488,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
1.0,race/ethnicity,0.7655789916471366,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
1.0,religion,0.9273100104445147,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
1.0,political affiliation,0.8293890379646193,sequential_gpt-4.1-nano_n5_culture_brazil,cross_ratio
